date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:42:55	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Apr%202022%2021:02:38%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/https___anhhoabakery.vn_/www.google-analytics.com/analytics.js	(from https://anhhoabakery.vn/)
08:42:55	88728/88728	---MCZ	200	added ('OK')	text/html	etag:W/%22386c757754b945edab2726cbfabcf0f7%22	https://anhhoabakery.vn/collections/banh-mousse-1	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-mousse-1.html	(from https://anhhoabakery.vn/)
08:42:57	87736/87736	---MCZ	200	added ('OK')	text/html	etag:W/%2247afd5dafb5f48e3ad7b97b1bf999a63%22	https://anhhoabakery.vn/collections/gateaux-mousse	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/gateaux-mousse.html	(from https://anhhoabakery.vn/)
08:43:00	101341/101341	---MCZ	200	added ('OK')	text/html	etag:W/%228634dc9c1c474cc8a56f4ef79a075e22%22	https://anhhoabakery.vn/collections/bo-suu-tap-banh-phu-kien	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/bo-suu-tap-banh-phu-kien.html	(from https://anhhoabakery.vn/)
08:43:00	97163/97163	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	C:/My%20Web%20Sites/https___anhhoabakery.vn_/ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	(from https://anhhoabakery.vn/)
08:43:00	91079/91079	---MCZ	200	added ('OK')	text/html	etag:W/%226fe1136baa4a4364b0c0720989bd62d5%22	https://anhhoabakery.vn/collections/banh-valentine-trai-tim	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-valentine-trai-tim.html	(from https://anhhoabakery.vn/)
08:43:00	92836/92836	---MCZ	200	added ('OK')	text/html	etag:W/%22780d655b895d40dab8b041c5d4a754c6%22	https://anhhoabakery.vn/collections/banh-sinh-nhat-be-trai-1	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-sinh-nhat-be-trai-1.html	(from https://anhhoabakery.vn/)
08:43:01	89556/89556	---MCZ	200	added ('OK')	text/html	etag:W/%22011eaf243aec49b285cadb1af4c20173%22	https://anhhoabakery.vn/collections/banh-sinh-nhat-be-gai	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-sinh-nhat-be-gai.html	(from https://anhhoabakery.vn/)
08:43:01	99897/99897	---MCZ	200	added ('OK')	text/html	etag:W/%228ebbb800b3934266a0caba187464fc70%22	https://anhhoabakery.vn/collections/banh-in-anh	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-in-anh.html	(from https://anhhoabakery.vn/)
08:43:01	87721/87721	---MCZ	200	added ('OK')	text/html	etag:W/%2215d112237136440cb55b36c0d798c12d%22	https://anhhoabakery.vn/collections/banh-ve-1	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/banh-ve-1.html	(from https://anhhoabakery.vn/)
